"displayName","rating","userRatingCount","primaryType","placeUri","address","latitude","longitude","weekdayDescriptions","nextCloseTime","nextCloseHour","trueCoffee"
"Moods Coffee Corner","4.7","798","breakfast_restaurant","https://maps.google.com/?cid=16500492570205299249&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Lindengracht 249, 1015 KH Amsterdam, Netherlands","52.379482499999995","4.8806432","Monday: 8:00 AM - 3:00 PM
Tuesday: 8:00 AM - 3:00 PM
Wednesday: 8:00 AM - 3:00 PM
Thursday: 8:00 AM - 3:00 PM
Friday: 8:00 AM - 3:00 PM
Saturday: 8:00 AM - 4:00 PM
Sunday: 9:00 AM - 3:00 PM","2025-08-13T13:00:00Z","15.0","1"
"Coffeeshop The Spirit","4.7","903","store","https://maps.google.com/?cid=9110170179142861681&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Westerstraat 121, 1015 LZ Amsterdam, Netherlands","52.378192299999995","4.8829389999999995","Monday: 10:00 AM - 1:00 AM
Tuesday: 10:00 AM - 1:00 AM
Wednesday: 10:00 AM - 1:00 AM
Thursday: 10:00 AM - 1:00 AM
Friday: 10:00 AM - 1:00 AM
Saturday: 10:00 AM - 1:00 AM
Sunday: 10:00 AM - 1:00 AM","2025-08-13T23:00:00Z","1.0","0"
"Rum Baba","4.7","421","","https://maps.google.com/?cid=6154861780410789025&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Elandsgracht 134, 1016 VC Amsterdam, Netherlands","52.3691337","4.8787234","Monday: 8:00 AM - 4:30 PM
Tuesday: 8:00 AM - 4:30 PM
Wednesday: 8:00 AM - 4:30 PM
Thursday: 8:00 AM - 4:30 PM
Friday: 8:00 AM - 4:30 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM","2025-08-13T14:30:00Z","16.0","1"
"The Papeneiland Café","4.5","2303","cafe","https://maps.google.com/?cid=13199520713548089325&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Prinsengracht 2, 1015 DV Amsterdam, Netherlands","52.380462699999995","4.8879703999999995","Monday: 10:00 AM - 1:00 AM
Tuesday: 10:00 AM - 1:00 AM
Wednesday: 10:00 AM - 1:00 AM
Thursday: 10:00 AM - 1:00 AM
Friday: 10:00 AM - 3:00 AM
Saturday: 10:00 AM - 3:00 AM
Sunday: 12:00 PM - 1:00 AM","2025-08-13T23:00:00Z","1.0","0"
"ASOP Café by Amplify - specialty coffee","5.0","43","cafe","https://maps.google.com/?cid=3536194542087187303&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Willemsstraat 141, 1015 JC Amsterdam, Netherlands","52.380877999999996","4.8826239","Monday: Closed
Tuesday: 9:00 AM - 4:00 PM
Wednesday: 9:00 AM - 4:00 PM
Thursday: 9:00 AM - 4:00 PM
Friday: 9:00 AM - 4:00 PM
Saturday: 9:00 AM - 4:00 PM
Sunday: 9:00 AM - 4:00 PM","2025-08-13T14:00:00Z","16.0","1"
"Paradox Coffeeshop","4.6","1580","store","https://maps.google.com/?cid=16423332139205053463&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Eerste Bloemdwarsstraat 2R, 1016 KS Amsterdam, Netherlands","52.3745562","4.8812221","Monday: 11:00 AM - 8:00 PM
Tuesday: 11:00 AM - 8:00 PM
Wednesday: 11:00 AM - 8:00 PM
Thursday: 11:00 AM - 8:00 PM
Friday: 11:00 AM - 8:00 PM
Saturday: 11:00 AM - 8:00 PM
Sunday: 11:00 AM - 8:00 PM","2025-08-13T18:00:00Z","20.0","1"
"Café De Prins","4.4","749","cafe","https://maps.google.com/?cid=7672675033870264935&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Prinsengracht 124, 1015 EA Amsterdam, Netherlands","52.37615830000001","4.8839833","Monday: 10:00 AM - 1:00 AM
Tuesday: 10:00 AM - 1:00 AM
Wednesday: 10:00 AM - 1:00 AM
Thursday: 10:00 AM - 1:00 AM
Friday: 10:00 AM - 2:00 AM
Saturday: 10:00 AM - 2:00 AM
Sunday: 10:00 AM - 1:00 AM","2025-08-13T23:00:00Z","1.0","0"
"Café 't Smalle","4.6","1356","pub","https://maps.google.com/?cid=17163431979133748336&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Egelantiersgracht 12, 1015 RL Amsterdam, Netherlands","52.3767128","4.8841696","Monday: 2:00 PM - 12:00 AM
Tuesday: 2:00 PM - 12:00 AM
Wednesday: 2:00 PM - 12:00 AM
Thursday: 2:00 PM - 12:00 AM
Friday: 1:00 PM - 1:00 AM
Saturday: 12:00 PM - 1:00 AM
Sunday: 12:00 - 10:00 PM","","","0"
"Festina Lente","4.4","669","cafe","https://maps.google.com/?cid=17278967085454762013&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Looiersgracht 40B, 1016 VL Amsterdam, Netherlands","52.368652999999995","4.881389599999999","Monday: 10:00 AM - 12:00 AM
Tuesday: 10:00 AM - 12:00 AM
Wednesday: 10:00 AM - 1:00 AM
Thursday: 10:00 AM - 1:00 AM
Friday: 10:00 AM - 3:00 AM
Saturday: 11:00 AM - 3:00 AM
Sunday: 11:00 AM - 11:00 PM","2025-08-13T23:00:00Z","1.0","0"
"Kessens","4.6","848","restaurant","https://maps.google.com/?cid=14121141204177226521&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Rozengracht 24, 1016 NC Amsterdam, Netherlands","52.373863199999995","4.881938","Monday: 8:30 AM - 4:00 PM
Tuesday: 8:30 AM - 4:00 PM
Wednesday: 8:30 AM - 4:00 PM
Thursday: 8:30 AM - 4:00 PM
Friday: 8:30 AM - 4:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM","2025-08-13T14:00:00Z","16.0","1"
"Jardin","4.9","228","cafe","https://maps.google.com/?cid=3277337338909203433&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Brouwersgracht 113HS, 1015 GD Amsterdam, Netherlands","52.3809024","4.8872195","Monday: 8:00 AM - 5:00 PM
Tuesday: 8:00 AM - 5:00 PM
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 8:00 AM - 5:00 PM
Sunday: 8:00 AM - 5:00 PM","2025-08-13T15:00:00Z","17.0","1"
"Coffeeshop 137","4.6","803","store","https://maps.google.com/?cid=3289401408972893374&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Brouwersgracht 137H, 1015 GE Amsterdam, Netherlands","52.381431199999994","4.886298","Monday: 8:00 AM - 12:55 AM
Tuesday: 8:00 AM - 12:55 AM
Wednesday: 8:00 AM - 12:55 AM
Thursday: 8:00 AM - 12:55 AM
Friday: 8:00 AM - 12:55 AM
Saturday: 8:00 AM - 12:55 AM
Sunday: 8:00 AM - 12:55 AM","2025-08-13T22:55:00Z","0.0","0"
"Café 't Monumentje","4.5","304","cafe","https://maps.google.com/?cid=14721143599965014059&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Westerstraat 120, 1015 MP Amsterdam, Netherlands","52.3785348","4.8831014","Monday: 8:30 AM - 1:00 AM
Tuesday: 8:30 AM - 1:00 AM
Wednesday: 8:30 AM - 1:00 AM
Thursday: 8:30 AM - 1:00 AM
Friday: 8:30 AM - 2:00 AM
Saturday: 9:00 AM - 2:00 AM
Sunday: 11:00 AM - 1:00 AM","2025-08-13T23:00:00Z","1.0","0"
"Café Sonneveld","4.5","3975","restaurant","https://maps.google.com/?cid=5154369206102618573&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Egelantiersgracht 72 74, 1015 SC Amsterdam, Netherlands","52.3763328","4.882285899999999","Monday: 11:00 AM - 11:00 PM
Tuesday: 11:00 AM - 11:00 PM
Wednesday: 11:00 AM - 11:00 PM
Thursday: 11:00 AM - 11:00 PM
Friday: 11:00 AM - 11:00 PM
Saturday: 11:00 AM - 11:00 PM
Sunday: 11:00 AM - 11:00 PM","2025-08-13T21:00:00Z","23.0","0"
"Piqniq","4.7","1547","brunch_restaurant","https://maps.google.com/?cid=1863378062783191712&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Lindengracht 59HS, 1015 KC Amsterdam, Netherlands","52.3803024","4.8860939","Monday: Closed
Tuesday: 9:00 AM - 4:00 PM
Wednesday: 9:00 AM - 4:00 PM
Thursday: 9:00 AM - 4:00 PM
Friday: 9:00 AM - 4:00 PM
Saturday: 9:00 AM - 4:00 PM
Sunday: Closed","2025-08-13T14:00:00Z","16.0","1"
"The African Blackstar Coffeeshop","4.5","539","store","https://maps.google.com/?cid=14960073998463154414&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Rozengracht 1-A, 1016 LP Amsterdam, Netherlands","52.3737427","4.8825699","Monday: 11:00 AM - 12:00 AM
Tuesday: 11:00 AM - 12:00 AM
Wednesday: 11:00 AM - 12:00 AM
Thursday: 11:00 AM - 12:00 AM
Friday: 11:00 AM - 1:00 AM
Saturday: 11:00 AM - 1:00 AM
Sunday: 11:00 AM - 12:00 AM","2025-08-13T22:00:00Z","0.0","0"
"Tha Dogg House a Snoop Dogg Store","4.4","414","coffee_shop","https://maps.google.com/?cid=16144764438666098397&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Marnixstraat 333, 1016 TC Amsterdam, Netherlands","52.3727133","4.8761101","Monday: 9:00 AM - 1:00 AM
Tuesday: 9:00 AM - 1:00 AM
Wednesday: 9:00 AM - 1:00 AM
Thursday: 9:00 AM - 1:00 AM
Friday: 8:00 AM - 1:00 AM
Saturday: 8:00 AM - 1:00 AM
Sunday: 8:00 AM - 1:00 AM","2025-08-13T23:00:00Z","1.0","0"
"'T Keteltje Coffeeshop","4.3","150","store","https://maps.google.com/?cid=9343748674433442372&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Marnixstraat 74, 1015 VX Amsterdam, Netherlands","52.379610799999995","4.8796346","Monday: 9:00 AM - 1:00 AM
Tuesday: 9:00 AM - 1:00 AM
Wednesday: 9:00 AM - 1:00 AM
Thursday: 9:00 AM - 1:00 AM
Friday: 9:00 AM - 1:00 AM
Saturday: 9:00 AM - 1:00 AM
Sunday: 9:00 AM - 1:00 AM","2025-08-13T23:00:00Z","1.0","0"
"Box Sociaal Jordaan","4.6","944","restaurant","https://maps.google.com/?cid=9496910841604152645&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Bloemgracht 47, 1016 KD Amsterdam, Netherlands","52.374667099999996","4.8814858","Monday: 9:00 AM - 10:00 PM
Tuesday: 9:00 AM - 3:45 PM
Wednesday: 9:00 AM - 3:45 PM
Thursday: 9:00 AM - 10:00 PM
Friday: 9:00 AM - 10:00 PM
Saturday: 9:00 AM - 10:00 PM
Sunday: 9:00 AM - 10:00 PM","2025-08-13T13:45:00Z","15.0","1"
"LOT61 Coffee Roasters","4.6","1930","food_store","https://maps.google.com/?cid=15526938402491586985&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Kinkerstraat 112, 1053 ED Amsterdam, Netherlands","52.3668272","4.870314","Monday: 8:00 AM - 6:00 PM
Tuesday: 8:00 AM - 6:00 PM
Wednesday: 8:00 AM - 6:00 PM
Thursday: 8:00 AM - 6:00 PM
Friday: 8:00 AM - 6:00 PM
Saturday: 9:00 AM - 6:00 PM
Sunday: 9:00 AM - 6:00 PM","2025-08-13T16:00:00Z","18.0","1"
"New Dutch Amsterdam","4.6","1553","restaurant","https://maps.google.com/?cid=1105883560866564385&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Prinsengracht 60-62, 1015 DX Amsterdam, Netherlands","52.377925399999995","4.8856158","Monday: 9:00 AM - 3:00 PM
Tuesday: Closed
Wednesday: 9:00 AM - 3:00 PM
Thursday: 9:00 AM - 9:00 PM
Friday: 9:00 AM - 10:00 PM
Saturday: 9:00 AM - 10:00 PM
Sunday: 9:00 AM - 3:00 PM","2025-08-13T13:00:00Z","15.0","1"
"Café Thijssen","4.2","1924","cafe","https://maps.google.com/?cid=9412826351239130282&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Brouwersgracht 107, 1015 GD Amsterdam, Netherlands","52.380810399999994","4.8873031","Monday: 8:00 AM - 1:00 AM
Tuesday: 8:00 AM - 1:00 AM
Wednesday: 8:00 AM - 1:00 AM
Thursday: 8:00 AM - 1:00 AM
Friday: 8:00 AM - 3:00 AM
Saturday: 8:00 AM - 3:00 AM
Sunday: 9:00 AM - 1:00 AM","2025-08-13T23:00:00Z","1.0","0"
"Five Ways Coffee Roasters","4.6","310","cafe","https://maps.google.com/?cid=6515543384646289734&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Kinkerstraat 186, 1053 CG Amsterdam, Netherlands","52.366029499999996","4.8673108","Monday: 7:30 AM - 4:30 PM
Tuesday: 7:30 AM - 4:30 PM
Wednesday: 7:30 AM - 4:30 PM
Thursday: 7:30 AM - 4:30 PM
Friday: 7:30 AM - 4:30 PM
Saturday: 8:30 AM - 5:30 PM
Sunday: 8:30 AM - 5:30 PM","2025-08-13T14:30:00Z","16.0","1"
"Dak Showroom by Dak Coffee Roasters","4.8","124","coffee_shop","https://maps.google.com/?cid=10131096394286370724&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Bellamyplein 16H, 1053 AS Amsterdam, Netherlands","52.3684127","4.867310499999999","Monday: 8:00 AM - 5:00 PM
Tuesday: 8:00 AM - 5:00 PM
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM","2025-08-13T15:00:00Z","17.0","1"
"Coffeshop S.W.E.D","4.5","44","coffee_shop","https://maps.google.com/?cid=13210071391626428354&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Marnixstraat 333, 1016 TC Amsterdam, Netherlands","52.3727133","4.8761101","Monday: 7:00 AM - 1:00 AM
Tuesday: 7:00 AM - 1:00 AM
Wednesday: 7:00 AM - 1:00 AM
Thursday: 7:00 AM - 1:00 AM
Friday: 7:00 AM - 1:00 AM
Saturday: 7:00 AM - 1:00 AM
Sunday: 7:00 AM - 1:00 AM","2025-08-13T23:00:00Z","1.0","0"
"SAINT-JEAN Bakery","4.4","2432","bakery","https://maps.google.com/?cid=1072463508424207136&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Lindengracht 158h, 1015 KK Amsterdam, Netherlands","52.3803056","4.884282400000001","Monday: 8:00 AM - 5:00 PM
Tuesday: 8:00 AM - 5:00 PM
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 8:00 AM - 5:00 PM
Sunday: 8:00 AM - 5:00 PM","2025-08-13T15:00:00Z","17.0","1"
"The Coffee","4.7","87","coffee_shop","https://maps.google.com/?cid=357014870337086946&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Eerste Constantijn Huygensstraat 33, 1054 BR Amsterdam, Netherlands","52.3643064","4.8744765","Monday: 8:00 AM - 5:00 PM
Tuesday: 8:00 AM - 5:00 PM
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 9:00 AM - 5:30 PM
Sunday: 9:00 AM - 5:30 PM","2025-08-13T15:00:00Z","17.0","1"
"Teds Amsterdam Jordaan - All Day Brunch","4.0","1089","brunch_restaurant","https://maps.google.com/?cid=17622026709628872196&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Prinsengracht 178, 1016 HB Amsterdam, Netherlands","52.3742446","4.882630499999999","Monday: 9:00 AM - 5:00 PM
Tuesday: 9:00 AM - 5:00 PM
Wednesday: 9:00 AM - 5:00 PM
Thursday: 9:00 AM - 5:00 PM
Friday: 9:00 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM","2025-08-13T15:00:00Z","17.0","1"
"Cloud","4.6","256","cafe","https://maps.google.com/?cid=590780870598905531&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Prinsengracht 276, 1016 HJ Amsterdam, Netherlands","52.3709324","4.8824399","Monday: 9:00 AM - 5:00 PM
Tuesday: 9:00 AM - 5:00 PM
Wednesday: 9:00 AM - 5:00 PM
Thursday: 9:00 AM - 5:00 PM
Friday: 9:00 AM - 5:00 PM
Saturday: 11:00 AM - 6:00 PM
Sunday: 12:00 - 6:00 PM","2025-08-13T15:00:00Z","17.0","1"
"Café Hegeraad","4.3","692","cafe","https://maps.google.com/?cid=12574791311601030454&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Noordermarkt 34, 1015 NA Amsterdam, Netherlands","52.3793461","4.8860358","Monday: 8:00 AM - 1:00 AM
Tuesday: 8:00 AM - 1:00 AM
Wednesday: 8:00 AM - 1:00 AM
Thursday: 8:00 AM - 1:00 AM
Friday: 8:00 AM - 3:00 AM
Saturday: 8:00 AM - 1:00 AM
Sunday: 11:00 AM - 9:00 PM","2025-08-13T23:00:00Z","1.0","0"
"Café de Tuin","4.4","740","pub","https://maps.google.com/?cid=3222113916165505208&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Tweede Tuindwarsstraat 13, 1015 RX Amsterdam, Netherlands","52.377139299999996","4.8819751","Monday: 10:00 AM - 1:00 AM
Tuesday: 10:00 AM - 1:00 AM
Wednesday: 10:00 AM - 1:00 AM
Thursday: 10:00 AM - 1:00 AM
Friday: 10:00 AM - 3:00 AM
Saturday: 10:00 AM - 3:00 AM
Sunday: 11:00 AM - 1:00 AM","2025-08-13T23:00:00Z","1.0","0"
"Glitch Bakery","4.7","114","bakery","https://maps.google.com/?cid=1982176872173876892&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Tweede Anjeliersdwarsstraat 22D, 1015 NT Amsterdam, Netherlands","52.377492399999994","4.8815548","Monday: 9:00 AM - 4:00 PM
Tuesday: 9:00 AM - 4:00 PM
Wednesday: 9:00 AM - 4:00 PM
Thursday: 9:00 AM - 4:00 PM
Friday: 9:00 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 4:00 PM","2025-08-13T14:00:00Z","16.0","1"
"Toki","4.5","1148","coffee_shop","https://maps.google.com/?cid=291165814650215684&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Binnen Dommersstraat 15, 1013 HK Amsterdam, Netherlands","52.3829109","4.885517500000001","Monday: 8:00 AM - 5:00 PM
Tuesday: 8:00 AM - 5:00 PM
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM","2025-08-13T15:00:00Z","17.0","1"
