"displayName","rating","userRatingCount","primaryType","placeUri","address","latitude","longitude","weekdayDescriptions","nextCloseTime","nextCloseHour","trueCoffee"
"LOCALS","4.3","2079","coffee_shop","https://maps.google.com/?cid=14176431437259553053&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Eerste Jacob van Campenstraat 27-H, 1072 BC Amsterdam, Netherlands","52.357547399999994","4.8891126","Monday: 8:00 AM - 4:00 PM
Tuesday: 8:00 AM - 4:00 PM
Wednesday: 8:00 AM - 4:00 PM
Thursday: 8:00 AM - 4:00 PM
Friday: 8:00 AM - 6:00 PM
Saturday: 8:00 AM - 6:00 PM
Sunday: 8:00 AM - 6:00 PM","2025-08-13T14:00:00Z","16.0","1"
"Café Baskèts","4.4","115","coffee_shop","https://maps.google.com/?cid=10553143834102943852&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Eerste van der Helststraat 15A, 1073 AB Amsterdam, Netherlands","52.3565085","4.8927591999999995","Monday: 8:00 AM - 5:00 PM
Tuesday: 8:00 AM - 5:00 PM
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM","2025-08-13T15:00:00Z","17.0","1"
"Katsu Coffeeshop","4.6","4106","store","https://maps.google.com/?cid=8245549602407718151&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Eerste van der Helststraat 70, 1072 NZ Amsterdam, Netherlands","52.354797399999995","4.89325","Monday: 10:00 AM - 12:00 AM
Tuesday: 10:00 AM - 12:00 AM
Wednesday: 10:00 AM - 12:00 AM
Thursday: 10:00 AM - 12:00 AM
Friday: 10:00 AM - 1:00 AM
Saturday: 10:00 AM - 1:00 AM
Sunday: 11:00 AM - 12:00 AM","2025-08-13T22:00:00Z","0.0","0"
"Coffeeshop IBIZA","4.3","2426","store","https://maps.google.com/?cid=325745987530761291&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Hemonystraat 16, 1074 BP Amsterdam, Netherlands","52.357444799999996","4.9020715","Monday: 10:00 AM - 1:00 AM
Tuesday: 10:00 AM - 1:00 AM
Wednesday: 10:00 AM - 1:00 AM
Thursday: 10:00 AM - 1:00 AM
Friday: 10:00 AM - 1:00 AM
Saturday: 10:00 AM - 1:00 AM
Sunday: 10:00 AM - 1:00 AM","2025-08-13T23:00:00Z","1.0","0"
"Liev Coffee & Pastry","4.6","335","coffee_shop","https://maps.google.com/?cid=2322347332592894385&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Dusartstraat 22, 1072 HS Amsterdam, Netherlands","52.352177","4.889130199999999","Monday: 7:30 AM - 5:00 PM
Tuesday: 7:30 AM - 5:00 PM
Wednesday: 7:30 AM - 5:00 PM
Thursday: 7:30 AM - 5:00 PM
Friday: 7:30 AM - 5:00 PM
Saturday: 8:30 AM - 6:00 PM
Sunday: 8:30 AM - 6:00 PM","2025-08-13T15:00:00Z","17.0","1"
"FLOW BRUNCH","4.8","227","restaurant","https://maps.google.com/?cid=16002741614896909862&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Eerste Jacob van Campenstraat 47H, 1072 BD Amsterdam, Netherlands","52.35750900000001","4.889818","Monday: 8:00 AM - 3:00 PM
Tuesday: 8:00 AM - 3:00 PM
Wednesday: 8:00 AM - 3:00 PM
Thursday: 8:00 AM - 3:00 PM
Friday: 8:00 AM - 3:00 PM
Saturday: 8:00 AM - 4:00 PM
Sunday: 8:00 AM - 4:00 PM","2025-08-13T13:00:00Z","15.0","1"
"Stone's Coffeeshop","4.6","412","store","https://maps.google.com/?cid=9374359808139450379&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Ruysdaelkade 145, 1072 AR Amsterdam, Netherlands","52.353702399999996","4.887190599999999","Monday: 8:00 AM - 1:00 AM
Tuesday: 8:00 AM - 1:00 AM
Wednesday: 8:00 AM - 1:00 AM
Thursday: 8:00 AM - 1:00 AM
Friday: 8:00 AM - 1:00 AM
Saturday: 8:00 AM - 1:00 AM
Sunday: 8:00 AM - 1:00 AM","2025-08-13T23:00:00Z","1.0","0"
"Coffee Company","4.1","614","coffee_shop","https://maps.google.com/?cid=15471395599617998917&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Ferdinand Bolstraat 38, 1072 LK Amsterdam, Netherlands","52.356311299999994","4.8904122","Monday: 7:30 AM - 6:00 PM
Tuesday: 7:30 AM - 6:00 PM
Wednesday: 7:30 AM - 6:00 PM
Thursday: 7:30 AM - 6:00 PM
Friday: 7:30 AM - 6:00 PM
Saturday: 8:30 AM - 7:00 PM
Sunday: 8:30 AM - 7:00 PM","2025-08-13T16:00:00Z","18.0","1"
"GoodNews Coffee Helststraat","4.3","30","coffee_shop","https://maps.google.com/?cid=11734691930960539808&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Eerste van der Helststraat 82h, 1072 NZ Amsterdam, Netherlands","52.354566","4.893432","Monday: 7:30 AM - 7:30 PM
Tuesday: 7:30 AM - 7:30 PM
Wednesday: 7:30 AM - 7:30 PM
Thursday: 7:30 AM - 7:30 PM
Friday: 7:30 AM - 7:30 PM
Saturday: 9:00 AM - 7:30 PM
Sunday: 9:00 AM - 7:30 PM","2025-08-13T17:30:00Z","19.0","1"
"Shakes & Breaks","5.0","30","coffee_shop","https://maps.google.com/?cid=1155339611971137769&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Sarphatipark, 1073 CP Amsterdam, Netherlands","52.354407599999995","4.8972337999999995","Monday: 9:00 AM - 5:00 PM
Tuesday: 9:00 AM - 5:00 PM
Wednesday: 9:00 AM - 5:00 PM
Thursday: 9:00 AM - 5:00 PM
Friday: 9:00 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM","2025-08-13T15:00:00Z","17.0","1"
"Kaldi Coffee & Tea Van Woustraat","4.7","139","food_store","https://maps.google.com/?cid=7479113142366192678&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Van Woustraat 9HS, 1074 AA Amsterdam, Netherlands","52.357311900000006","4.8996717","Monday: 8:00 AM - 6:00 PM
Tuesday: 8:00 AM - 6:00 PM
Wednesday: 8:00 AM - 6:00 PM
Thursday: 8:00 AM - 6:00 PM
Friday: 8:00 AM - 6:00 PM
Saturday: 10:00 AM - 6:00 PM
Sunday: 10:00 AM - 3:00 PM","2025-08-13T16:00:00Z","18.0","1"
"Wakuli specialty coffee retail bar","4.5","49","food_store","https://maps.google.com/?cid=9203543768286197276&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Van Woustraat 54, 1073 LN Amsterdam, Netherlands","52.3559573","4.9001328","Monday: 8:00 AM - 6:00 PM
Tuesday: 8:00 AM - 6:00 PM
Wednesday: 8:00 AM - 6:00 PM
Thursday: 8:00 AM - 6:00 PM
Friday: 8:00 AM - 6:00 PM
Saturday: 8:00 AM - 6:00 PM
Sunday: 8:00 AM - 6:00 PM","2025-08-13T16:00:00Z","18.0","1"
"Coffeeshop Papillon","4.5","558","store","https://maps.google.com/?cid=13835388960711118964&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Van der Helstplein 8h, 1072 PH Amsterdam, Netherlands","52.351666699999996","4.894444399999999","Monday: 8:00 AM - 1:00 AM
Tuesday: 8:00 AM - 1:00 AM
Wednesday: 8:00 AM - 1:00 AM
Thursday: 8:00 AM - 1:00 AM
Friday: 8:00 AM - 1:00 AM
Saturday: 9:00 AM - 1:00 AM
Sunday: 9:00 AM - 1:00 AM","2025-08-13T23:00:00Z","1.0","0"
"LOCALS ALL DAY BRUNCH DS","4.6","754","restaurant","https://maps.google.com/?cid=13162095595109785836&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Daniël Stalpertstraat 61 H, 1072 XB Amsterdam, Netherlands","52.3563191","4.8898936","Monday: 9:00 AM - 3:00 PM
Tuesday: 9:00 AM - 3:00 PM
Wednesday: 9:00 AM - 3:00 PM
Thursday: 9:00 AM - 3:00 PM
Friday: 9:00 AM - 3:00 PM
Saturday: 9:00 AM - 4:00 PM
Sunday: 9:00 AM - 4:00 PM","2025-08-13T13:00:00Z","15.0","1"
"Wakuli specialty coffee bar","4.7","72","cafe","https://maps.google.com/?cid=11275652231488648513&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Vijzelgracht 37, 1017 HP Amsterdam, Netherlands","52.3608019","4.8914608","Monday: 7:00 AM - 6:00 PM
Tuesday: 7:00 AM - 6:00 PM
Wednesday: 7:00 AM - 6:00 PM
Thursday: 7:00 AM - 6:00 PM
Friday: 7:00 AM - 6:00 PM
Saturday: 8:00 AM - 6:00 PM
Sunday: 8:00 AM - 6:00 PM","2025-08-13T16:00:00Z","18.0","1"
"Café Berkhout","4.4","842","cafe","https://maps.google.com/?cid=16928165525389498297&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Stadhouderskade 77, 1072 AE Amsterdam, Netherlands","52.357934699999994","4.8906833999999995","Monday: 9:00 AM - 1:00 AM
Tuesday: 9:00 AM - 1:00 AM
Wednesday: 9:00 AM - 1:00 AM
Thursday: 9:00 AM - 1:00 AM
Friday: 9:00 AM - 3:00 AM
Saturday: 9:00 AM - 3:00 AM
Sunday: 9:00 AM - 1:00 AM","2025-08-13T23:00:00Z","1.0","0"
"Coffeeshop Club Media","4.5","920","store","https://maps.google.com/?cid=5636515173604080524&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Gerard Doustraat 85, 1072 VN Amsterdam, Netherlands","52.355816","4.891916","Monday: 8:30 AM - 1:00 AM
Tuesday: 8:30 AM - 1:00 AM
Wednesday: 8:30 AM - 1:00 AM
Thursday: 8:30 AM - 1:00 AM
Friday: 8:30 AM - 1:00 AM
Saturday: 8:30 AM - 1:00 AM
Sunday: 8:30 AM - 1:00 AM","2025-08-13T23:00:00Z","1.0","0"
"GoodNews Coffee Ferdinand 51","4.2","79","coffee_shop","https://maps.google.com/?cid=14574743323925433911&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Ferdinand Bolstraat 51, 1072 LB Amsterdam, Netherlands","52.355168600000006","4.890594699999999","Monday: 7:30 AM - 7:30 PM
Tuesday: 7:30 AM - 7:30 PM
Wednesday: 7:30 AM - 7:30 PM
Thursday: 7:30 AM - 7:30 PM
Friday: 7:30 AM - 7:30 PM
Saturday: 9:00 AM - 7:30 PM
Sunday: 9:00 AM - 7:30 PM","2025-08-13T17:30:00Z","19.0","1"
"De Wasserette","4.3","646","restaurant","https://maps.google.com/?cid=2064470553785822018&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Eerste van der Helststraat 27, 1073 XG Amsterdam, Netherlands","52.3558251","4.8931406","Monday: 7:30 AM - 5:00 PM
Tuesday: 7:30 AM - 5:00 PM
Wednesday: 7:30 AM - 5:00 PM
Thursday: 7:30 AM - 5:00 PM
Friday: 7:30 AM - 5:00 PM
Saturday: 7:30 AM - 5:00 PM
Sunday: 7:30 AM - 5:00 PM","2025-08-13T15:00:00Z","17.0","1"
"Cafe Tepoz","4.8","129","cafe","https://maps.google.com/?cid=6880872112044814806&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Van Woustraat 91h, 1074 AE Amsterdam, Netherlands","52.3545234","4.9017498","Monday: Closed
Tuesday: Closed
Wednesday: 10:00 AM - 4:00 PM
Thursday: 10:00 AM - 4:00 PM
Friday: 10:00 AM - 4:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM","2025-08-13T14:00:00Z","16.0","1"
"Coffeeshop roxy","4.3","320","store","https://maps.google.com/?cid=12015713302276439086&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Gerard Doustraat 188, 1073 XA Amsterdam, Netherlands","52.3563955","4.8956237","Monday: 7:00 AM - 1:00 AM
Tuesday: 7:00 AM - 1:00 AM
Wednesday: 7:00 AM - 1:00 AM
Thursday: 7:00 AM - 1:00 AM
Friday: 7:00 AM - 1:00 AM
Saturday: 7:00 AM - 1:00 AM
Sunday: 7:00 AM - 1:00 AM","2025-08-13T23:00:00Z","1.0","0"
"Bij Paul @ cafe slijterij Oosterling en klein Bij Paul Hemonystraat","4.8","616","breakfast_restaurant","https://maps.google.com/?cid=15299013211287569186&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Utrechtsestraat 140, Hemonystraat 10, 1017 VT Amsterdam, Netherlands","52.3610581","4.8992838","Monday: 9:00 AM - 4:00 PM
Tuesday: 9:00 AM - 4:00 PM
Wednesday: 9:00 AM - 4:00 PM
Thursday: 9:00 AM - 4:00 PM
Friday: 9:00 AM - 4:00 PM
Saturday: 9:00 AM - 4:00 PM
Sunday: 9:00 AM - 4:00 PM","2025-08-13T14:00:00Z","16.0","1"
"The Greek Embassy - Coffee Deli & Gyros","4.8","74","greek_restaurant","https://maps.google.com/?cid=11377659518157731056&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Ceintuurbaan 228H, 1072 GE Amsterdam, Netherlands","52.352273399999994","4.8886376","Monday: 1:00 - 9:00 PM
Tuesday: 1:00 - 9:00 PM
Wednesday: 11:00 AM - 10:00 PM
Thursday: 11:00 AM - 10:00 PM
Friday: 11:00 AM - 10:00 PM
Saturday: 11:00 AM - 10:00 PM
Sunday: 11:00 AM - 10:00 PM","2025-08-13T20:00:00Z","22.0","1"
"Bagels & Beans","4.3","997","bagel_shop","https://maps.google.com/?cid=6918478419302036509&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Ferdinand Bolstraat 70, 1072 LM Amsterdam, Netherlands","52.355258899999995","4.8899732","Monday: 8:29 AM - 5:01 PM
Tuesday: 8:29 AM - 5:01 PM
Wednesday: 8:29 AM - 5:01 PM
Thursday: 8:29 AM - 5:01 PM
Friday: 8:29 AM - 5:01 PM
Saturday: 8:29 AM - 5:01 PM
Sunday: 8:29 AM - 5:01 PM","2025-08-13T15:01:00Z","17.0","1"
"De Graal Health Cafe","4.7","136","cafe","https://maps.google.com/?cid=12855585929239140690&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Albert Cuypstraat 25I, 1072 CK Amsterdam, Netherlands","52.354717199999996","4.8876118","Monday: 10:00 AM - 9:00 PM
Tuesday: 10:00 AM - 9:00 PM
Wednesday: 10:00 AM - 9:00 PM
Thursday: 10:00 AM - 9:00 PM
Friday: 10:00 AM - 11:00 PM
Saturday: 10:00 AM - 11:00 PM
Sunday: Closed","2025-08-13T19:00:00Z","21.0","1"
"Chingu Korean & Taiwanese Deli","4.9","58","meal_delivery","https://maps.google.com/?cid=2961364467320291764&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Albert Cuypstraat 203DH, 1073 BE Amsterdam, Netherlands","52.356089399999995","4.8952941","Monday: 10:00 AM - 5:30 PM
Tuesday: Closed
Wednesday: 10:00 AM - 5:30 PM
Thursday: 10:00 AM - 5:30 PM
Friday: 10:00 AM - 5:30 PM
Saturday: 10:00 AM - 5:30 PM
Sunday: 10:00 AM - 5:30 PM","2025-08-13T15:30:00Z","17.0","1"
"Koffie en Kringloop","5.0","227","coffee_shop","https://maps.google.com/?cid=5128152775694646660&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Van Woustraat 233, 1074 AR Amsterdam, Netherlands","52.349787899999995","4.9041793","Monday: Closed
Tuesday: 9:00 AM - 5:00 PM
Wednesday: 9:00 AM - 5:00 PM
Thursday: 9:00 AM - 5:00 PM
Friday: 9:00 AM - 5:00 PM
Saturday: 10:00 AM - 5:00 PM
Sunday: 10:00 AM - 5:00 PM","2025-08-13T15:00:00Z","17.0","1"
"Coffeeshop Nice Place","4.5","182","store","https://maps.google.com/?cid=9882973975219089959&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Van Ostadestraat 290, 1073 TW Amsterdam, Netherlands","52.3533559","4.8996935","Monday: 9:00 AM - 12:00 AM
Tuesday: 9:00 AM - 12:00 AM
Wednesday: 9:00 AM - 12:00 AM
Thursday: 9:00 AM - 12:00 AM
Friday: 9:00 AM - 12:00 AM
Saturday: 9:00 AM - 12:00 AM
Sunday: 9:00 AM - 12:00 AM","2025-08-13T22:00:00Z","0.0","0"
"Omelegg - de Pijp","4.6","3694","breakfast_restaurant","https://maps.google.com/?cid=18166068637186934567&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Ferdinand Bolstraat 143, 1072 LH Amsterdam, Netherlands","52.351717699999995","4.891545499999999","Monday: 7:00 AM - 3:30 PM
Tuesday: 7:00 AM - 3:30 PM
Wednesday: 7:00 AM - 3:30 PM
Thursday: 7:00 AM - 3:30 PM
Friday: 7:00 AM - 3:30 PM
Saturday: 8:00 AM - 3:30 PM
Sunday: 8:00 AM - 3:30 PM","2025-08-13T13:30:00Z","15.0","1"
"Café My Place","4.8","154","pub","https://maps.google.com/?cid=15256358432887278629&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Eerste van der Helststraat 45, 1073 AC Amsterdam, Netherlands","52.3552441","4.893375300000001","Monday: Closed
Tuesday: Closed
Wednesday: 11:00 AM - 8:00 PM
Thursday: 11:00 AM - 8:00 PM
Friday: 11:00 AM - 1:00 AM
Saturday: 11:00 AM - 1:00 AM
Sunday: 11:00 AM - 8:00 PM","2025-08-13T18:00:00Z","20.0","1"
"Café Bloemers B.V.","4.1","534","cafe","https://maps.google.com/?cid=386995246056376560&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Hemonystraat 70, 1074 BT Amsterdam, Netherlands","52.3555894","4.9031481999999995","Monday: Closed
Tuesday: Closed
Wednesday: 10:00 AM - 1:00 AM
Thursday: 10:00 AM - 1:00 AM
Friday: 10:00 AM - 3:00 AM
Saturday: 10:00 AM - 3:00 AM
Sunday: 10:00 AM - 1:00 AM","2025-08-13T23:00:00Z","1.0","0"
"Koffiehuis ""De Markt""","4.5","101","cafe","https://maps.google.com/?cid=8962417617156542898&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Albert Cuypstraat 122-B, 1072 EA Amsterdam, Netherlands","52.3552979","4.8927681","Monday: 7:00 AM - 10:00 PM
Tuesday: 7:00 AM - 10:00 PM
Wednesday: 7:00 AM - 10:00 PM
Thursday: 7:00 AM - 10:00 PM
Friday: 7:00 AM - 10:00 PM
Saturday: 7:00 AM - 10:00 PM
Sunday: Closed","2025-08-13T20:00:00Z","22.0","1"
"Coffeeshop Blue Sea","4.2","261","store","https://maps.google.com/?cid=8634025258471668576&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Van Woustraat 87, 1074 AE Amsterdam, Netherlands","52.354599","4.901661799999999","Monday: 9:30 AM - 1:00 AM
Tuesday: 9:30 AM - 1:00 AM
Wednesday: 9:30 AM - 1:00 AM
Thursday: 9:30 AM - 1:00 AM
Friday: 9:30 AM - 1:00 AM
Saturday: 9:30 AM - 1:00 AM
Sunday: 9:30 AM - 1:00 AM","2025-08-13T23:00:00Z","1.0","0"
