"displayName","rating","userRatingCount","primaryType","placeUri","address","latitude","longitude","weekdayDescriptions","nextCloseTime","nextCloseHour","trueCoffee"
"Koffie Academie","4.6","851","cafe","https://maps.google.com/?cid=17553798295527386772&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Overtoom 95, 1054 HD Amsterdam, Netherlands","52.362382999999994","4.8746811","Monday: 8:30 AM - 4:00 PM
Tuesday: 8:30 AM - 4:00 PM
Wednesday: 8:30 AM - 4:00 PM
Thursday: 8:30 AM - 4:00 PM
Friday: 8:30 AM - 4:00 PM
Saturday: 9:00 AM - 4:00 PM
Sunday: 9:00 AM - 4:00 PM","2025-08-13T14:00:00Z","16.0","1"
"Luuk's Coffee Noordermarkt","4.8","882","coffee_shop","https://maps.google.com/?cid=11045848961108365584&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Westerstraat 3, 1015 LT Amsterdam, Netherlands","52.378763899999996","4.8862575","Monday: 7:30 AM - 4:30 PM
Tuesday: 7:30 AM - 4:30 PM
Wednesday: 7:30 AM - 4:30 PM
Thursday: 7:30 AM - 4:30 PM
Friday: 7:30 AM - 4:30 PM
Saturday: 8:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM","2025-08-13T14:30:00Z","16.0","1"
"KOF Amsterdam Coffee Roasters","4.5","160","coffee_shop","https://maps.google.com/?cid=12834393538407371771&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Huidenstraat 30I, 1016 ET Amsterdam, Netherlands","52.368895599999995","4.8851448","Monday: 8:00 AM - 6:00 PM
Tuesday: 8:00 AM - 6:00 PM
Wednesday: 8:00 AM - 6:00 PM
Thursday: 8:00 AM - 6:00 PM
Friday: 8:00 AM - 6:00 PM
Saturday: 8:00 AM - 6:00 PM
Sunday: 8:00 AM - 6:00 PM","2025-08-13T16:00:00Z","18.0","1"
"Dak Showroom by Dak Coffee Roasters","4.8","124","coffee_shop","https://maps.google.com/?cid=10131096394286370724&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Bellamyplein 16H, 1053 AS Amsterdam, Netherlands","52.3684127","4.867310499999999","Monday: 8:00 AM - 5:00 PM
Tuesday: 8:00 AM - 5:00 PM
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM","2025-08-13T15:00:00Z","17.0","1"
"Screaming Beans","4.7","645","","https://maps.google.com/?cid=3501433397202032065&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Runstraat 6, 1016 GK Amsterdam, Netherlands","52.368960599999994","4.883902","Monday: 8:00 AM - 6:00 PM
Tuesday: 8:00 AM - 6:00 PM
Wednesday: 8:00 AM - 6:00 PM
Thursday: 8:00 AM - 6:00 PM
Friday: 8:00 AM - 6:00 PM
Saturday: 9:00 AM - 6:00 PM
Sunday: 9:00 AM - 6:00 PM","2025-08-13T16:00:00Z","18.0","1"
"Haku Specialty Coffee","4.8","329","food_store","https://maps.google.com/?cid=6154733505273622538&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Rozengracht 69, 1016 LT Amsterdam, Netherlands","52.373287999999995","4.880800499999999","Monday: 8:00 AM - 5:00 PM
Tuesday: 8:00 AM - 5:00 PM
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 9:00 AM - 6:00 PM
Sunday: 9:00 AM - 6:00 PM","2025-08-13T15:00:00Z","17.0","1"
"Barney's Coffeeshop Amsterdam THC Cannabis Dispensary","4.6","4783","store","https://maps.google.com/?cid=16644677838783126486&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Haarlemmerstraat 102, 1013 EW Amsterdam, Netherlands","52.3806892","4.8908553","Monday: 9:00 AM - 1:00 AM
Tuesday: 9:00 AM - 1:00 AM
Wednesday: 9:00 AM - 1:00 AM
Thursday: 9:00 AM - 1:00 AM
Friday: 9:00 AM - 1:00 AM
Saturday: 9:00 AM - 1:00 AM
Sunday: 9:00 AM - 1:00 AM","2025-08-13T23:00:00Z","1.0","0"
"Back to Black","4.7","564","coffee_shop","https://maps.google.com/?cid=2757951390767131292&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Van Hallstraat 268, 1051 HM Amsterdam, Netherlands","52.379399299999996","4.8714727","Monday: 8:00 AM - 6:00 PM
Tuesday: 8:00 AM - 6:00 PM
Wednesday: 8:00 AM - 6:00 PM
Thursday: 8:00 AM - 6:00 PM
Friday: 8:00 AM - 6:00 PM
Saturday: 9:00 AM - 6:00 PM
Sunday: 9:00 AM - 6:00 PM","2025-08-13T16:00:00Z","18.0","1"
"Back to Black","4.7","1719","","https://maps.google.com/?cid=10287456413340688134&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Weteringstraat 48, 1017 RN Amsterdam, Netherlands","52.361076999999995","4.888494","Monday: 8:00 AM - 6:00 PM
Tuesday: 8:00 AM - 6:00 PM
Wednesday: 8:00 AM - 6:00 PM
Thursday: 8:00 AM - 6:00 PM
Friday: 8:00 AM - 6:00 PM
Saturday: 9:00 AM - 6:00 PM
Sunday: 9:00 AM - 6:00 PM","2025-08-13T16:00:00Z","18.0","1"
"Wandu Amsterdam","4.5","297","coffee_shop","https://maps.google.com/?cid=9430587355522644994&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Lauriergracht 71 H, 1016 RH Amsterdam, Netherlands","52.3709293","4.8796324","Monday: 9:00 AM - 5:00 PM
Tuesday: 8:30 AM - 5:00 PM
Wednesday: 8:30 AM - 5:00 PM
Thursday: 8:30 AM - 5:00 PM
Friday: 8:30 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 10:00 AM - 5:00 PM","2025-08-13T15:00:00Z","17.0","1"
"Coffee Room.","4.3","869","coffee_shop","https://maps.google.com/?cid=11138241219506320027&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Kinkerstraat 110, 1053 EC Amsterdam, Netherlands","52.367047199999995","4.8711193999999995","Monday: 8:00 AM - 7:00 PM
Tuesday: 8:00 AM - 7:00 PM
Wednesday: 8:00 AM - 7:00 PM
Thursday: 8:00 AM - 7:00 PM
Friday: 8:00 AM - 7:00 PM
Saturday: 8:00 AM - 7:00 PM
Sunday: 9:00 AM - 7:00 PM","2025-08-13T17:00:00Z","19.0","1"
"Strain Hunters Coffeeshop","4.4","563","coffee_shop","https://maps.google.com/?cid=5226085297297991484&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Singel 387, 1012 WN Amsterdam, Netherlands","52.368757699999996","4.8882696999999995","Monday: 9:00 AM - 1:00 AM
Tuesday: 9:00 AM - 1:00 AM
Wednesday: 9:00 AM - 1:00 AM
Thursday: 9:00 AM - 1:00 AM
Friday: 9:00 AM - 1:00 AM
Saturday: 9:00 AM - 1:00 AM
Sunday: 9:00 AM - 1:00 AM","2025-08-13T23:00:00Z","1.0","0"
"Chapo Amsterdam","4.8","60","coffee_shop","https://maps.google.com/?cid=3833706606732370756&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Kerkstraat 155, 1017 GG Amsterdam, Netherlands","52.363436799999995","4.8888845","Monday: 9:00 AM - 5:00 PM
Tuesday: 9:00 AM - 5:00 PM
Wednesday: 9:00 AM - 5:00 PM
Thursday: 9:00 AM - 5:00 PM
Friday: 9:00 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM","2025-08-13T15:00:00Z","17.0","1"
"Good Beans","4.8","477","coffee_shop","https://maps.google.com/?cid=18056186638478723781&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Binnen Oranjestraat 4, 1013 JA Amsterdam, Netherlands","52.382381","4.887274199999999","Monday: 8:30 AM - 5:00 PM
Tuesday: 8:30 AM - 5:00 PM
Wednesday: 8:30 AM - 5:00 PM
Thursday: 8:30 AM - 5:00 PM
Friday: 8:30 AM - 5:00 PM
Saturday: 9:00 AM - 6:00 PM
Sunday: 10:00 AM - 5:00 PM","2025-08-13T15:00:00Z","17.0","1"
"Koffiespot","4.5","595","coffee_shop","https://maps.google.com/?cid=2122484869929095106&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Elandsgracht 53, 1016 TN Amsterdam, Netherlands","52.3694002","4.8805982","Monday: 8:00 AM - 6:00 PM
Tuesday: 8:00 AM - 6:00 PM
Wednesday: 8:00 AM - 6:00 PM
Thursday: 8:00 AM - 6:00 PM
Friday: 8:00 AM - 6:00 PM
Saturday: 9:00 AM - 6:00 PM
Sunday: 9:00 AM - 6:00 PM","2025-08-13T16:00:00Z","18.0","1"
"Rum Baba","4.7","421","","https://maps.google.com/?cid=6154861780410789025&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Elandsgracht 134, 1016 VC Amsterdam, Netherlands","52.3691337","4.8787234","Monday: 8:00 AM - 4:30 PM
Tuesday: 8:00 AM - 4:30 PM
Wednesday: 8:00 AM - 4:30 PM
Thursday: 8:00 AM - 4:30 PM
Friday: 8:00 AM - 4:30 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM","2025-08-13T14:30:00Z","16.0","1"
"Luuk's Coffee Vijzelgracht","4.7","285","coffee_shop","https://maps.google.com/?cid=4240338882888545458&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Vijzelgracht 49, 1017 HP Amsterdam, Netherlands","52.360563500000005","4.8914177","Monday: 7:30 AM - 4:30 PM
Tuesday: 7:30 AM - 4:30 PM
Wednesday: 7:30 AM - 4:30 PM
Thursday: 7:30 AM - 4:30 PM
Friday: 7:30 AM - 4:30 PM
Saturday: 8:30 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM","2025-08-13T14:30:00Z","16.0","1"
"Alpha coffee Amsterdam","4.9","192","coffee_shop","https://maps.google.com/?cid=4986897687822909375&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Amstel 47, 1011 PW Amsterdam, Netherlands","52.3662631","4.9018763","Monday: 9:00 AM - 6:00 PM
Tuesday: 9:00 AM - 6:00 PM
Wednesday: 9:00 AM - 6:00 PM
Thursday: 9:00 AM - 6:00 PM
Friday: 9:00 AM - 6:00 PM
Saturday: 9:30 AM - 6:00 PM
Sunday: 9:30 AM - 6:00 PM","2025-08-13T16:00:00Z","18.0","1"
"Coffeeshop Get Down","4.4","1608","store","https://maps.google.com/?cid=14488763558202109286&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Korte Leidsedwarsstraat 77, 1017 PW Amsterdam, Netherlands","52.36401","4.8838","Monday: 9:30 AM - 1:00 AM
Tuesday: 9:30 AM - 1:00 AM
Wednesday: 9:30 AM - 1:00 AM
Thursday: 9:30 AM - 1:00 AM
Friday: 9:30 AM - 1:00 AM
Saturday: 9:30 AM - 1:00 AM
Sunday: 9:30 AM - 1:00 AM","2025-08-13T23:00:00Z","1.0","0"
"Hagen Espresso Bar (Hagen Kleine Gartmanplantsoen)","4.9","102","coffee_shop","https://maps.google.com/?cid=2780747951265489092&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Kleine-Gartmanplantsoen 28, 1017 RR Amsterdam, Netherlands","52.3625541","4.8835014999999995","Monday: 7:30 AM - 6:00 PM
Tuesday: 7:30 AM - 6:00 PM
Wednesday: 7:30 AM - 6:00 PM
Thursday: 7:30 AM - 6:00 PM
Friday: 7:30 AM - 6:00 PM
Saturday: 8:30 AM - 6:00 PM
Sunday: 8:30 AM - 6:00 PM","2025-08-13T16:00:00Z","18.0","1"
"Kaldi koffie & thee Amsterdam Herengracht","4.7","398","food_store","https://maps.google.com/?cid=10305850915157660175&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Herengracht 300, 1016 CD Amsterdam, Netherlands","52.3702334","4.886512499999999","Monday: 8:30 AM - 5:30 PM
Tuesday: 8:30 AM - 5:30 PM
Wednesday: 8:30 AM - 5:30 PM
Thursday: 8:30 AM - 5:30 PM
Friday: 8:30 AM - 6:00 PM
Saturday: 10:00 AM - 6:00 PM
Sunday: 10:00 AM - 5:00 PM","2025-08-13T15:30:00Z","17.0","1"
"First Coffee","4.8","54","coffee_shop","https://maps.google.com/?cid=1980585937553856170&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Vondelpark, 1071 AA Amsterdam, Netherlands","52.3609283","4.8739707","Monday: Closed
Tuesday: 10:30 AM - 5:00 PM
Wednesday: 10:30 AM - 5:00 PM
Thursday: 10:30 AM - 5:00 PM
Friday: 10:30 AM - 5:00 PM
Saturday: 10:30 AM - 5:00 PM
Sunday: 10:30 AM - 5:00 PM","2025-08-13T15:00:00Z","17.0","1"
"Coffee & Cakes","4.6","1140","coffee_shop","https://maps.google.com/?cid=9808674227877766445&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Warmoesstraat 133, 1012 JB Amsterdam, Netherlands","52.3738628","4.896120799999999","Monday: 8:00 AM - 10:00 PM
Tuesday: 8:00 AM - 10:00 PM
Wednesday: 8:00 AM - 10:00 PM
Thursday: 8:00 AM - 10:00 PM
Friday: 8:00 AM - 10:00 PM
Saturday: 8:00 AM - 10:00 PM
Sunday: 8:00 AM - 10:00 PM","2025-08-13T20:00:00Z","22.0","1"
"Sam’s koffie - West","4.8","271","coffee_shop","https://maps.google.com/?cid=18345924891019177012&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Wenslauerstraat 2a, 1053 BA Amsterdam, Netherlands","52.36771170000001","4.8660551","Monday: 8:00 AM - 5:00 PM
Tuesday: 8:00 AM - 5:00 PM
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 8:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM","2025-08-13T15:00:00Z","17.0","1"
"Wakuli specialty coffee bar","4.7","72","cafe","https://maps.google.com/?cid=11275652231488648513&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Vijzelgracht 37, 1017 HP Amsterdam, Netherlands","52.3608019","4.8914608","Monday: 7:00 AM - 6:00 PM
Tuesday: 7:00 AM - 6:00 PM
Wednesday: 7:00 AM - 6:00 PM
Thursday: 7:00 AM - 6:00 PM
Friday: 7:00 AM - 6:00 PM
Saturday: 8:00 AM - 6:00 PM
Sunday: 8:00 AM - 6:00 PM","2025-08-13T16:00:00Z","18.0","1"
"Coffeeshop The Greenhouse Effect Amsterdam","4.4","3492","","https://maps.google.com/?cid=13751898002963946213&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Nieuwmarkt 14, 1012 CR Amsterdam, Netherlands","52.372849","4.899859","Monday: 8:00 AM - 1:00 AM
Tuesday: 8:00 AM - 1:00 AM
Wednesday: 8:00 AM - 1:00 AM
Thursday: 8:00 AM - 1:00 AM
Friday: 8:00 AM - 1:00 AM
Saturday: 8:00 AM - 1:00 AM
Sunday: 8:00 AM - 1:00 AM","2025-08-13T23:00:00Z","1.0","0"
"Ikaria Food","4.8","368","cafe","https://maps.google.com/?cid=5661905777306122201&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Bilderdijkstraat 108k, 1053 KZ Amsterdam, Netherlands","52.368778899999995","4.8708165","Monday: 7:30 AM - 4:30 PM
Tuesday: 7:30 AM - 4:30 PM
Wednesday: 7:30 AM - 4:30 PM
Thursday: 7:30 AM - 4:30 PM
Friday: 7:30 AM - 4:30 PM
Saturday: 8:00 AM - 5:00 PM
Sunday: 8:00 AM - 5:00 PM","2025-08-13T14:30:00Z","16.0","1"
"Caffènation Amsterdam","4.6","874","coffee_shop","https://maps.google.com/?cid=12794073776530560271&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Warmondstraat 120, 1058 KZ Amsterdam, Netherlands","52.354718","4.8493189999999995","Monday: 8:00 AM - 5:00 PM
Tuesday: 8:00 AM - 5:00 PM
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM","2025-08-13T15:00:00Z","17.0","1"
"Sango Specialty Coffee Roasters","4.7","986","","https://maps.google.com/?cid=8425108917556132359&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Stromarkt 15, 1012 MZ Amsterdam, Netherlands","52.3785368","4.8945098","Monday: 8:30 AM - 4:00 PM
Tuesday: 8:30 AM - 4:00 PM
Wednesday: 8:30 AM - 4:00 PM
Thursday: 8:30 AM - 4:00 PM
Friday: 8:30 AM - 4:00 PM
Saturday: 8:30 AM - 4:00 PM
Sunday: 9:00 AM - 4:00 PM","2025-08-13T14:00:00Z","16.0","1"
"Prix d'Ami.","4.4","10049","store","https://maps.google.com/?cid=6838805495389945681&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Haringpakkerssteeg 3, 1012 LR Amsterdam, Netherlands","52.3768702","4.897145699999999","Monday: 7:00 AM - 1:00 AM
Tuesday: 7:00 AM - 1:00 AM
Wednesday: 7:00 AM - 1:00 AM
Thursday: 7:00 AM - 1:00 AM
Friday: 7:00 AM - 1:00 AM
Saturday: 7:00 AM - 1:00 AM
Sunday: 7:00 AM - 1:00 AM","2025-08-13T23:00:00Z","1.0","0"
"Coffee & Cakes.","4.4","943","coffee_shop","https://maps.google.com/?cid=12887066011726907892&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Sint Luciënsteeg 21, 1012 PM Amsterdam, Netherlands","52.3706508","4.8910036","Monday: 10:00 AM - 7:00 PM
Tuesday: 10:00 AM - 7:00 PM
Wednesday: 10:00 AM - 7:00 PM
Thursday: 10:00 AM - 7:00 PM
Friday: 10:00 AM - 8:00 PM
Saturday: 10:00 AM - 8:00 PM
Sunday: 10:00 AM - 8:00 PM","2025-08-13T17:00:00Z","19.0","1"
"Clapham Specialty Coffee","4.7","252","coffee_shop","https://maps.google.com/?cid=8044940400056397335&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Willemsparkweg 152H, 1071 HS Amsterdam, Netherlands","52.3562255","4.8710219","Monday: 8:00 AM - 4:00 PM
Tuesday: 8:00 AM - 4:00 PM
Wednesday: 8:00 AM - 4:00 PM
Thursday: 8:00 AM - 4:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 8:30 AM - 5:00 PM
Sunday: 8:30 AM - 5:00 PM","2025-08-13T14:00:00Z","16.0","1"
"Café Maha Amsterdam","4.5","61","coffee_shop","https://maps.google.com/?cid=11351862092541696172&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA","Vijzelstraat 103h, 1017 HH Amsterdam, Netherlands","52.363139800000006","4.8923606","Monday: 8:30 AM - 4:30 PM
Tuesday: 8:30 AM - 4:30 PM
Wednesday: 8:30 AM - 4:30 PM
Thursday: 8:30 AM - 4:30 PM
Friday: 8:30 AM - 4:30 PM
Saturday: 10:00 AM - 5:00 PM
Sunday: 11:00 AM - 5:00 PM","2025-08-13T14:30:00Z","16.0","1"
