displayName,rating,userRatingCount,primaryType,placeUri,address,latitude,longitude,weekdayDescriptions,nextCloseTime,nextCloseHour,trueCoffee
De Koffieschenkerij,4.7,3057,cafe,https://maps.google.com/?cid=5588248605643341817&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Oudekerksplein 27, 1012 GX Amsterdam, Netherlands",52.3741148,4.8983467,"Monday: 9:00 AM - 6:00 PM
Tuesday: 9:00 AM - 6:00 PM
Wednesday: 9:00 AM - 6:00 PM
Thursday: 9:00 AM - 6:00 PM
Friday: 9:00 AM - 6:00 PM
Saturday: 9:00 AM - 6:00 PM
Sunday: 9:00 AM - 6:00 PM",2025-08-13T16:00:00Z,18,1
Maracuyá,4.8,112,coffee_shop,https://maps.google.com/?cid=13171672101004717551&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Jan Pieter Heijestraat 95, 1053 GM Amsterdam, Netherlands",52.3638782,4.8634461,"Monday: 8:00 AM - 5:00 PM
Tuesday: Closed
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 11:00 PM
Friday: 8:00 AM - 11:00 PM
Saturday: 9:00 AM - 11:00 PM
Sunday: 9:00 AM - 5:00 PM",2025-08-13T15:00:00Z,17,1
Stooker Roasting Company,4.7,37,food_store,https://maps.google.com/?cid=6482172048708611299&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Kastanjeplein 2, 1092 CJ Amsterdam, Netherlands",52.3589078,4.9232471,,,,0
Friedhats FUKU Cafe,4.8,931,coffee_shop,https://maps.google.com/?cid=8266368095773811462&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Bos en Lommerweg 136 HS, 1055 ED Amsterdam, Netherlands",52.3812737,4.8551581,"Monday: 8:00 AM - 4:00 PM
Tuesday: 8:00 AM - 4:00 PM
Wednesday: 8:00 AM - 4:00 PM
Thursday: 8:00 AM - 4:00 PM
Friday: 8:00 AM - 4:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM",2025-08-13T14:00:00Z,16,1
CoffeeConcepts,4.2,561,coffee_shop,https://maps.google.com/?cid=11855240687133872953&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Jacob Obrechtstraat 5, 1071 KC Amsterdam, Netherlands",52.3577782,4.8742932,"Monday: 8:00 AM - 4:00 PM
Tuesday: 8:00 AM - 4:00 PM
Wednesday: 8:00 AM - 4:00 PM
Thursday: 8:00 AM - 4:00 PM
Friday: 8:00 AM - 4:00 PM
Saturday: 9:00 AM - 4:00 PM
Sunday: 9:00 AM - 4:00 PM",2025-08-13T14:00:00Z,16,1
LOT61 Amsterdam Centraal Station,4.4,746,coffee_shop,https://maps.google.com/?cid=4810359084861603137&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Oosterdoksstraat 4, 1011 DK Amsterdam, Netherlands",52.376894,4.9043325,"Monday: 6:30 AM - 9:00 PM
Tuesday: 6:30 AM - 9:00 PM
Wednesday: 6:30 AM - 9:00 PM
Thursday: 6:30 AM - 9:00 PM
Friday: 6:30 AM - 9:00 PM
Saturday: 7:00 AM - 9:00 PM
Sunday: 7:00 AM - 9:00 PM",2025-08-13T19:00:00Z,21,1
white label coffee,4.5,660,coffee_shop,https://maps.google.com/?cid=12347546851632540050&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Jan Evertsenstraat 136, 1056 EK Amsterdam, Netherlands",52.370431,4.851578,"Monday: 7:30 AM - 5:30 PM
Tuesday: 7:30 AM - 5:30 PM
Wednesday: 7:30 AM - 5:30 PM
Thursday: 7:30 AM - 5:30 PM
Friday: 7:30 AM - 5:30 PM
Saturday: 8:00 AM - 5:30 PM
Sunday: 8:00 AM - 5:30 PM",2025-08-13T15:30:00Z,17,1
Coffee Room.,4.3,869,coffee_shop,https://maps.google.com/?cid=11138241219506320027&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Kinkerstraat 110, 1053 EC Amsterdam, Netherlands",52.3670472,4.8711194,"Monday: 8:00 AM - 7:00 PM
Tuesday: 8:00 AM - 7:00 PM
Wednesday: 8:00 AM - 7:00 PM
Thursday: 8:00 AM - 7:00 PM
Friday: 8:00 AM - 7:00 PM
Saturday: 8:00 AM - 7:00 PM
Sunday: 9:00 AM - 7:00 PM",2025-08-13T17:00:00Z,19,1
Berry Amsterdam,4.7,460,coffee_shop,https://maps.google.com/?cid=1163045397431648299&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Bilderdijkkade 27, 1053 VH Amsterdam, Netherlands",52.3684802,4.8701227,"Monday: Closed
Tuesday: 8:00 AM - 5:00 PM
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 10:00 AM - 5:00 PM",2025-08-13T15:00:00Z,17,1
Spot on coffee roasters,5,5,wholesaler,https://maps.google.com/?cid=9735682376230034577&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Gyroscoopweg 54, 1042 AC Amsterdam, Netherlands",52.4002013,4.8419406,"Monday: 9:00 AM - 5:00 PM
Tuesday: 9:00 AM - 5:00 PM
Wednesday: 9:00 AM - 5:00 PM
Thursday: 9:00 AM - 5:00 PM
Friday: 9:00 AM - 5:00 PM
Saturday: Closed
Sunday: Closed",2025-08-13T15:00:00Z,17,1
Cafecito,4.3,493,coffee_shop,https://maps.google.com/?cid=17227965688056932035&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Van Baerlestraat 83, 1071 AS Amsterdam, Netherlands",52.3542065,4.8816198,"Monday: 7:00 AM - 9:00 PM
Tuesday: 7:00 AM - 9:00 PM
Wednesday: 7:00 AM - 9:00 PM
Thursday: 7:00 AM - 9:00 PM
Friday: 7:00 AM - 10:00 PM
Saturday: 8:00 AM - 10:00 PM
Sunday: 8:00 AM - 10:00 PM",2025-08-13T19:00:00Z,21,1
Caffènation Amsterdam,4.6,874,coffee_shop,https://maps.google.com/?cid=12794073776530560271&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Warmondstraat 120, 1058 KZ Amsterdam, Netherlands",52.354718,4.849319,"Monday: 8:00 AM - 5:00 PM
Tuesday: 8:00 AM - 5:00 PM
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM",2025-08-13T15:00:00Z,17,1
Harmani Coffee & Brunch,4.9,1121,brunch_restaurant,https://maps.google.com/?cid=6753222608643629201&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Frans Halsstraat 89, 1072 BP Amsterdam, Netherlands",52.3548868,4.888565,"Monday: 8:30 AM - 4:30 PM
Tuesday: 8:30 AM - 4:30 PM
Wednesday: 8:30 AM - 4:30 PM
Thursday: 8:30 AM - 4:30 PM
Friday: 8:30 AM - 4:30 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM",2025-08-13T14:30:00Z,16,1
Cafecito | Nassaukade | ℃ Coffeebar,4.3,328,coffee_shop,https://maps.google.com/?cid=13666086278521302819&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Nassaukade 330 H, 1053 LT Amsterdam, Netherlands",52.3683996,4.8759174,"Monday: 7:00 AM - 6:00 PM
Tuesday: 7:00 AM - 6:00 PM
Wednesday: 7:00 AM - 6:00 PM
Thursday: 7:00 AM - 6:00 PM
Friday: 7:00 AM - 7:00 PM
Saturday: 8:30 AM - 7:00 PM
Sunday: 8:30 AM - 7:00 PM",2025-08-13T16:00:00Z,18,1
Koffiespot,4.5,595,coffee_shop,https://maps.google.com/?cid=2122484869929095106&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Elandsgracht 53, 1016 TN Amsterdam, Netherlands",52.3694002,4.8805982,"Monday: 8:00 AM - 6:00 PM
Tuesday: 8:00 AM - 6:00 PM
Wednesday: 8:00 AM - 6:00 PM
Thursday: 8:00 AM - 6:00 PM
Friday: 8:00 AM - 6:00 PM
Saturday: 9:00 AM - 6:00 PM
Sunday: 9:00 AM - 6:00 PM",2025-08-13T16:00:00Z,18,1
Coffeeshop Tyson 2.0,4.6,1798,store,https://maps.google.com/?cid=5685955618956812306&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Spuistraat 222, 1012 VT Amsterdam, Netherlands",52.371485,4.8891347,"Monday: 8:00 AM - 1:00 AM
Tuesday: 8:00 AM - 1:00 AM
Wednesday: 8:00 AM - 1:00 AM
Thursday: 8:00 AM - 1:00 AM
Friday: 8:00 AM - 1:00 AM
Saturday: 8:00 AM - 1:00 AM
Sunday: 8:00 AM - 1:00 AM",2025-08-13T23:00:00Z,1,0
Rum Baba coffeeroasters Shop & Brew-bar East,4.5,873,,https://maps.google.com/?cid=13602371112918787009&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Pretoriusstraat 15, 1092 EW Amsterdam, Netherlands",52.3559936,4.9265403,"Monday: 7:30 AM - 4:30 PM
Tuesday: 7:30 AM - 4:30 PM
Wednesday: 7:30 AM - 4:30 PM
Thursday: 7:30 AM - 4:30 PM
Friday: 7:30 AM - 5:00 PM
Saturday: 8:00 AM - 5:00 PM
Sunday: 8:30 AM - 5:00 PM",2025-08-13T14:30:00Z,16,1
Kaldi Amsterdam Utrechtsestraat,4.9,480,coffee_shop,https://maps.google.com/?cid=6651395700089812166&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Utrechtsestraat 129, 1017 VM Amsterdam, Netherlands",52.3616975,4.8993359,"Monday: 8:30 AM - 5:00 PM
Tuesday: 8:30 AM - 5:00 PM
Wednesday: 8:30 AM - 5:00 PM
Thursday: 8:30 AM - 5:00 PM
Friday: 8:30 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:30 AM - 3:00 PM",2025-08-13T15:00:00Z,17,1
Sam’s koffie - West,4.8,271,coffee_shop,https://maps.google.com/?cid=18345924891019177012&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Wenslauerstraat 2a, 1053 BA Amsterdam, Netherlands",52.3677117,4.8660551,"Monday: 8:00 AM - 5:00 PM
Tuesday: 8:00 AM - 5:00 PM
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 8:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM",2025-08-13T15:00:00Z,17,1
Wakuli specialty coffee retail bar,4.5,49,food_store,https://maps.google.com/?cid=9203543768286197276&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Van Woustraat 54, 1073 LN Amsterdam, Netherlands",52.3559573,4.9001328,"Monday: 8:00 AM - 6:00 PM
Tuesday: 8:00 AM - 6:00 PM
Wednesday: 8:00 AM - 6:00 PM
Thursday: 8:00 AM - 6:00 PM
Friday: 8:00 AM - 6:00 PM
Saturday: 8:00 AM - 6:00 PM
Sunday: 8:00 AM - 6:00 PM",2025-08-13T16:00:00Z,18,1
De Koffieschenkerij,4.7,3057,cafe,https://maps.google.com/?cid=5588248605643341817&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Oudekerksplein 27, 1012 GX Amsterdam, Netherlands",52.3741148,4.8983467,"Monday: 9:00 AM - 6:00 PM
Tuesday: 9:00 AM - 6:00 PM
Wednesday: 9:00 AM - 6:00 PM
Thursday: 9:00 AM - 6:00 PM
Friday: 9:00 AM - 6:00 PM
Saturday: 9:00 AM - 6:00 PM
Sunday: 9:00 AM - 6:00 PM",2025-08-13T16:00:00Z,18,1
Maracuyá,4.8,112,coffee_shop,https://maps.google.com/?cid=13171672101004717551&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Jan Pieter Heijestraat 95, 1053 GM Amsterdam, Netherlands",52.3638782,4.8634461,"Monday: 8:00 AM - 5:00 PM
Tuesday: Closed
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 11:00 PM
Friday: 8:00 AM - 11:00 PM
Saturday: 9:00 AM - 11:00 PM
Sunday: 9:00 AM - 5:00 PM",2025-08-13T15:00:00Z,17,1
Stooker Roasting Company,4.7,37,food_store,https://maps.google.com/?cid=6482172048708611299&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Kastanjeplein 2, 1092 CJ Amsterdam, Netherlands",52.3589078,4.9232471,,,,0
Friedhats FUKU Cafe,4.8,931,coffee_shop,https://maps.google.com/?cid=8266368095773811462&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Bos en Lommerweg 136 HS, 1055 ED Amsterdam, Netherlands",52.3812737,4.8551581,"Monday: 8:00 AM - 4:00 PM
Tuesday: 8:00 AM - 4:00 PM
Wednesday: 8:00 AM - 4:00 PM
Thursday: 8:00 AM - 4:00 PM
Friday: 8:00 AM - 4:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM",2025-08-13T14:00:00Z,16,1
CoffeeConcepts,4.2,561,coffee_shop,https://maps.google.com/?cid=11855240687133872953&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Jacob Obrechtstraat 5, 1071 KC Amsterdam, Netherlands",52.3577782,4.8742932,"Monday: 8:00 AM - 4:00 PM
Tuesday: 8:00 AM - 4:00 PM
Wednesday: 8:00 AM - 4:00 PM
Thursday: 8:00 AM - 4:00 PM
Friday: 8:00 AM - 4:00 PM
Saturday: 9:00 AM - 4:00 PM
Sunday: 9:00 AM - 4:00 PM",2025-08-13T14:00:00Z,16,1
LOT61 Amsterdam Centraal Station,4.4,746,coffee_shop,https://maps.google.com/?cid=4810359084861603137&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Oosterdoksstraat 4, 1011 DK Amsterdam, Netherlands",52.376894,4.9043325,"Monday: 6:30 AM - 9:00 PM
Tuesday: 6:30 AM - 9:00 PM
Wednesday: 6:30 AM - 9:00 PM
Thursday: 6:30 AM - 9:00 PM
Friday: 6:30 AM - 9:00 PM
Saturday: 7:00 AM - 9:00 PM
Sunday: 7:00 AM - 9:00 PM",2025-08-13T19:00:00Z,21,1
white label coffee,4.5,660,coffee_shop,https://maps.google.com/?cid=12347546851632540050&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Jan Evertsenstraat 136, 1056 EK Amsterdam, Netherlands",52.370431,4.851578,"Monday: 7:30 AM - 5:30 PM
Tuesday: 7:30 AM - 5:30 PM
Wednesday: 7:30 AM - 5:30 PM
Thursday: 7:30 AM - 5:30 PM
Friday: 7:30 AM - 5:30 PM
Saturday: 8:00 AM - 5:30 PM
Sunday: 8:00 AM - 5:30 PM",2025-08-13T15:30:00Z,17,1
Coffee Room.,4.3,869,coffee_shop,https://maps.google.com/?cid=11138241219506320027&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Kinkerstraat 110, 1053 EC Amsterdam, Netherlands",52.3670472,4.8711194,"Monday: 8:00 AM - 7:00 PM
Tuesday: 8:00 AM - 7:00 PM
Wednesday: 8:00 AM - 7:00 PM
Thursday: 8:00 AM - 7:00 PM
Friday: 8:00 AM - 7:00 PM
Saturday: 8:00 AM - 7:00 PM
Sunday: 9:00 AM - 7:00 PM",2025-08-13T17:00:00Z,19,1
Berry Amsterdam,4.7,460,coffee_shop,https://maps.google.com/?cid=1163045397431648299&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Bilderdijkkade 27, 1053 VH Amsterdam, Netherlands",52.3684802,4.8701227,"Monday: Closed
Tuesday: 8:00 AM - 5:00 PM
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 10:00 AM - 5:00 PM",2025-08-13T15:00:00Z,17,1
Spot on coffee roasters,5,5,wholesaler,https://maps.google.com/?cid=9735682376230034577&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Gyroscoopweg 54, 1042 AC Amsterdam, Netherlands",52.4002013,4.8419406,"Monday: 9:00 AM - 5:00 PM
Tuesday: 9:00 AM - 5:00 PM
Wednesday: 9:00 AM - 5:00 PM
Thursday: 9:00 AM - 5:00 PM
Friday: 9:00 AM - 5:00 PM
Saturday: Closed
Sunday: Closed",2025-08-13T15:00:00Z,17,1
Cafecito,4.3,493,coffee_shop,https://maps.google.com/?cid=17227965688056932035&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Van Baerlestraat 83, 1071 AS Amsterdam, Netherlands",52.3542065,4.8816198,"Monday: 7:00 AM - 9:00 PM
Tuesday: 7:00 AM - 9:00 PM
Wednesday: 7:00 AM - 9:00 PM
Thursday: 7:00 AM - 9:00 PM
Friday: 7:00 AM - 10:00 PM
Saturday: 8:00 AM - 10:00 PM
Sunday: 8:00 AM - 10:00 PM",2025-08-13T19:00:00Z,21,1
Caffènation Amsterdam,4.6,874,coffee_shop,https://maps.google.com/?cid=12794073776530560271&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Warmondstraat 120, 1058 KZ Amsterdam, Netherlands",52.354718,4.849319,"Monday: 8:00 AM - 5:00 PM
Tuesday: 8:00 AM - 5:00 PM
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM",2025-08-13T15:00:00Z,17,1
Harmani Coffee & Brunch,4.9,1121,brunch_restaurant,https://maps.google.com/?cid=6753222608643629201&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Frans Halsstraat 89, 1072 BP Amsterdam, Netherlands",52.3548868,4.888565,"Monday: 8:30 AM - 4:30 PM
Tuesday: 8:30 AM - 4:30 PM
Wednesday: 8:30 AM - 4:30 PM
Thursday: 8:30 AM - 4:30 PM
Friday: 8:30 AM - 4:30 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM",2025-08-13T14:30:00Z,16,1
Cafecito | Nassaukade | ℃ Coffeebar,4.3,328,coffee_shop,https://maps.google.com/?cid=13666086278521302819&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Nassaukade 330 H, 1053 LT Amsterdam, Netherlands",52.3683996,4.8759174,"Monday: 7:00 AM - 6:00 PM
Tuesday: 7:00 AM - 6:00 PM
Wednesday: 7:00 AM - 6:00 PM
Thursday: 7:00 AM - 6:00 PM
Friday: 7:00 AM - 7:00 PM
Saturday: 8:30 AM - 7:00 PM
Sunday: 8:30 AM - 7:00 PM",2025-08-13T16:00:00Z,18,1
Koffiespot,4.5,595,coffee_shop,https://maps.google.com/?cid=2122484869929095106&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Elandsgracht 53, 1016 TN Amsterdam, Netherlands",52.3694002,4.8805982,"Monday: 8:00 AM - 6:00 PM
Tuesday: 8:00 AM - 6:00 PM
Wednesday: 8:00 AM - 6:00 PM
Thursday: 8:00 AM - 6:00 PM
Friday: 8:00 AM - 6:00 PM
Saturday: 9:00 AM - 6:00 PM
Sunday: 9:00 AM - 6:00 PM",2025-08-13T16:00:00Z,18,1
Coffeeshop Tyson 2.0,4.6,1798,store,https://maps.google.com/?cid=5685955618956812306&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Spuistraat 222, 1012 VT Amsterdam, Netherlands",52.371485,4.8891347,"Monday: 8:00 AM - 1:00 AM
Tuesday: 8:00 AM - 1:00 AM
Wednesday: 8:00 AM - 1:00 AM
Thursday: 8:00 AM - 1:00 AM
Friday: 8:00 AM - 1:00 AM
Saturday: 8:00 AM - 1:00 AM
Sunday: 8:00 AM - 1:00 AM",2025-08-13T23:00:00Z,1,0
Rum Baba coffeeroasters Shop & Brew-bar East,4.5,873,,https://maps.google.com/?cid=13602371112918787009&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Pretoriusstraat 15, 1092 EW Amsterdam, Netherlands",52.3559936,4.9265403,"Monday: 7:30 AM - 4:30 PM
Tuesday: 7:30 AM - 4:30 PM
Wednesday: 7:30 AM - 4:30 PM
Thursday: 7:30 AM - 4:30 PM
Friday: 7:30 AM - 5:00 PM
Saturday: 8:00 AM - 5:00 PM
Sunday: 8:30 AM - 5:00 PM",2025-08-13T14:30:00Z,16,1
Kaldi Amsterdam Utrechtsestraat,4.9,480,coffee_shop,https://maps.google.com/?cid=6651395700089812166&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Utrechtsestraat 129, 1017 VM Amsterdam, Netherlands",52.3616975,4.8993359,"Monday: 8:30 AM - 5:00 PM
Tuesday: 8:30 AM - 5:00 PM
Wednesday: 8:30 AM - 5:00 PM
Thursday: 8:30 AM - 5:00 PM
Friday: 8:30 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:30 AM - 3:00 PM",2025-08-13T15:00:00Z,17,1
Sam’s koffie - West,4.8,271,coffee_shop,https://maps.google.com/?cid=18345924891019177012&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Wenslauerstraat 2a, 1053 BA Amsterdam, Netherlands",52.3677117,4.8660551,"Monday: 8:00 AM - 5:00 PM
Tuesday: 8:00 AM - 5:00 PM
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 8:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM",2025-08-13T15:00:00Z,17,1
Wakuli specialty coffee retail bar,4.5,49,food_store,https://maps.google.com/?cid=9203543768286197276&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Van Woustraat 54, 1073 LN Amsterdam, Netherlands",52.3559573,4.9001328,"Monday: 8:00 AM - 6:00 PM
Tuesday: 8:00 AM - 6:00 PM
Wednesday: 8:00 AM - 6:00 PM
Thursday: 8:00 AM - 6:00 PM
Friday: 8:00 AM - 6:00 PM
Saturday: 8:00 AM - 6:00 PM
Sunday: 8:00 AM - 6:00 PM",2025-08-13T16:00:00Z,18,1
De Koffieschenkerij,4.7,3057,cafe,https://maps.google.com/?cid=5588248605643341817&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Oudekerksplein 27, 1012 GX Amsterdam, Netherlands",52.3741148,4.8983467,"Monday: 9:00 AM - 6:00 PM
Tuesday: 9:00 AM - 6:00 PM
Wednesday: 9:00 AM - 6:00 PM
Thursday: 9:00 AM - 6:00 PM
Friday: 9:00 AM - 6:00 PM
Saturday: 9:00 AM - 6:00 PM
Sunday: 9:00 AM - 6:00 PM",2025-08-13T16:00:00Z,18,1
Maracuyá,4.8,112,coffee_shop,https://maps.google.com/?cid=13171672101004717551&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Jan Pieter Heijestraat 95, 1053 GM Amsterdam, Netherlands",52.3638782,4.8634461,"Monday: 8:00 AM - 5:00 PM
Tuesday: Closed
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 11:00 PM
Friday: 8:00 AM - 11:00 PM
Saturday: 9:00 AM - 11:00 PM
Sunday: 9:00 AM - 5:00 PM",2025-08-13T15:00:00Z,17,1
Stooker Roasting Company,4.7,37,food_store,https://maps.google.com/?cid=6482172048708611299&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Kastanjeplein 2, 1092 CJ Amsterdam, Netherlands",52.3589078,4.9232471,,,,0
Friedhats FUKU Cafe,4.8,931,coffee_shop,https://maps.google.com/?cid=8266368095773811462&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Bos en Lommerweg 136 HS, 1055 ED Amsterdam, Netherlands",52.3812737,4.8551581,"Monday: 8:00 AM - 4:00 PM
Tuesday: 8:00 AM - 4:00 PM
Wednesday: 8:00 AM - 4:00 PM
Thursday: 8:00 AM - 4:00 PM
Friday: 8:00 AM - 4:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM",2025-08-13T14:00:00Z,16,1
CoffeeConcepts,4.2,561,coffee_shop,https://maps.google.com/?cid=11855240687133872953&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,"Jacob Obrechtstraat 5, 1071 KC Amsterdam, Netherlands",52.3577782,4.8742932,"Monday: 8:00 AM - 4:00 PM
Tuesday: 8:00 AM - 4:00 PM
Wednesday: 8:00 AM - 4:00 PM
Thursday: 8:00 AM - 4:00 PM
Friday: 8:00 AM - 4:00 PM
Saturday: 9:00 AM - 4:00 PM
Sunday: 9:00 AM - 4:00 PM",2025-08-13T14:00:00Z,16,1
